query_id,answer
ynnk1JUicUuy0ys2,e993ac08cf2c1cfe 5b29b48ecbb89cac e9bb2f1d40fb3772 9548d726ca19f520 b3fef1bf7905e6cd 73f0d03e0378fc92 2c1b978848b42dfe e97674360fcd2b53 f8ece4a0eae0754e d69f2d99c62080bc 7f9ef7dc6f66de6b d3c8aa6e352fabf2 c2f65a348494d31f 59225351bf42038e 167a1eda606615f3 6b1f34868fa7a805 340f51a5ed3262db 673584845fb9b56b 276d938acedfdfb4 a8a6f1e7f3605401 adb5a13944e5b0f1 0176c8c184502e2d b0af181a502ffd19 1d872d796bec6890 221426db18ad762e 4e4aa5f5d654eea8 0a18dc6c2f9c2ceb babac02d1e782556 c268ba02415fc5a4 311d79b6031cff01 708a7a889d5124ab ab936d522a4d02f7 c90116f8efe0ce60 47720eb8403373ca b87ba1391664a626 004568262f060d42 459f3ae26dc8117f 9112627064bbd0e2 41e5963a8cd759b5 0298d8041e61548d 8f0235bbb4b88b69 75c8afe13012e466 4a251d5214c93046 4e214b56585a7842 7d21d47b13885291 07a11bf80f2007a6 cebe3e994c267b2a ea0c7ebfd7dc3b46 69ab718aea647a40 b3b16c7767268d07
AvgdeynZwKWY3Vxz,e20ffc483ea9d3b1 173406b94a1325b6 a0d4af274478c36f b63990904f59aea1 7d2787100a032ba0 ad1176f032913445 c0f759d6257290ce 70af01d15bc7bfb7 982753a476145ab8 5f08ec1663daaf2b 42482c0bee288031 94be1534df5f9f14 29427a4b78dacb58 6e4b35bd50101d72 bea6edb80b22c0d7 7089918001925cb3 18a22d802a89c80c 50da86c34cd9ff9a a735237e44f3bc1d 5d735a345f4b5fdf d2b48721bf3dd12d 1bec04037ae1afd8 67353f186641dd4e 1f6cb6404159ed0f 779e8da99337c068 b357ea7761a5138a b0752218a3dc24d1 5522e8c7e8d00baa c845c9cc129bb2b3 e9074b188a5835b9 f6965ba9fcff9b92 66db95f04f5fe8b4 2a5b8eb9dea07e9e 25d6a2a8f66ee1a2 18aee90b04142597 51b8196138bd9541 c99a77063bec95cb 658722c2b5012cf8 62344a96535a25de 64f3b2a5194aa1dc fa4ec9cfa320d13c be9d101f87afd2dc c1c0eb2abb9281a9 7a9453a145f1b07b a0fca3502fd86eff 61366a7a3a0ca358 2b239e033a7a0e6d 77f033009196b240 c081210a4b4cf29e cc7eec3648988101
0VW8hlnBNMU5xegP,51e1c84f02b9ce42 4e54a0d0d542323a 3817dde0804ad1b7 1319b5190dfc27d5 9d23e83a90dc0377 97bd012396e70c12 2fb42b45eb198416 947e413851b123b6 869a7ee8257c0c70 affed18846fe6b7f b170cc20c6fea731 74d075e80b5f5f5a b6f40e3ea46ea185 229525989097ca26 378eced11647c628 b57e8c56bd0f4bab 3641049f5bd1da29 d55e5ceeb4a8f606 faed66292a86344a 23257c1fbe5437c2 5e79d07de234c463 7b496af9088ccc07 72551c2668da9c93 6a98e8d7ec15fac6 750ebb6d7231d996 913ea43b52d90368 b13bb237d52e6e4f 48116645d7cd5245 894eae4baf612cc1 53fb3b5137b14f64 a1af674f1b9c0377 13b7944fcbdbf1d8 dd9059163e545294 3480503fe222918a fec6885b1da3e1c8 e3af8e934fd269e1 38edf4590b5079c9 f3796dbcde61eeba 66135dc193192bc3 48b438cb5ef31305 59fdc569af03e0d7 ad88195ee1a3cd84 653ab35ec7d125c7 651b81cdc6eac5e7 b29d1f803f60bea8 f966ca4db18c53de 894440c00e66e49f d94f007ced105dd2 0e7edb57686c6f8b c55d8a426d6fae68
hePk8QDsDgGocTmp,b564546849bbe72b 71eefa9ec9c700eb 01be5d352159636f 2fb7178a2dccc01f bf3191b6db17c10d a298243d8764347b 85b9e57942361b5d 4fc353c6fbe0d051 095d96115d385aea 0938d2cb7357e4f4 925c7c6921ed87e9 2dbd69b8a8b29970 6ccebc17bf1905e7 dd63175b4ece7494 c44918e52a302be2 46ea22e57d7f3532 acabdfd2da620dca a9eb29907ba033d0 3240b517ff70c7ee 3bdd9e708a3b334a f91f8144216344d2 4aa5a08673910b01 c3b2ec0b921c28c3 e5e309b319954de3 8e7a6ee82220bf04 dafb18803974f286 a7b2a19c4f2f45d3 f171cac3c3d5594c 61f600ccb2ce3ced 970f1a9cb0a8d446 03ea8dc9b831264d fc2cecafb7d978a9 9f8fc2f1a03eadbb 6b11ccefaa73e38b d3e160235730a405 1e3fe426967f0d05 4ddd1fb98b8fdc04 e5be7056b731abaa 1153109aa25d66ff 5d30e219b00213ae 91600f9a0dc5b747 b1580608f0d2ab32 d17f7b018dfce009 ff935c89fd1fd317 ea414d50d1907828 64e90532b30e1b28 ec06c637bd9251d1 b7cff526d5e4ba06 c2b6794316371805 00bfa1f4407d3190
PvYrdlUC7S8Bxnzh,2121171007309c24 986b44735fb67a11 6856184ea5e16380 f4889eddd8117cb9 91872033cac44c02 12764ce609de2b21 b1db473d7b7b0fe2 894bec617f2014b4 8dc82ca76301b3fb 36201dba16095faf cb277115c15eea2d 358d3c517d75c315 51703b52681829e0 13ae06b0b6117ca9 9f4e23d1cef1c133 8532cc93d8b0f05e b139b3cf295003a0 80e35525a2d21a8b 7c7cb1891ee22393 d5bb8916c2d7053e 8437bc75cee75d7e 3e528776efa5b6c7 00d4d927f0eb51cc e5b6252b3ed9d628 a55392cbb745ad5a 261d8fec0b2d6c76 304afcecddbb7062 3d4761ce64bdc746 a2e2806c07de14c7 308af4e6de1cd014 a20734d0520f6db6 565a4df77927de0d 86e03ed6d7b90fbc e6eef383174cbf7b eee4324eac3c9604 faa579c131ec76ae 370c1b09ae819ab0 dd5a892e0ca614b0 21e2938aa25042ce 11ccf510f4f7fa4a 1897fe1a382106ce 49db3b59166eb931 ad98554885b482b6 9a66a97e8e839b01 109765af7d3816e9 dc732f9f2de439dc 9c5a9cc86483e8cf 00fe28d3bee0d673 0a559534bf77b549 375468703d924b0a
vXxLXYym5qMSZY5y,14793ca8b7898fb8 4a7478c0045a74bc db020999c6d183cc 379583ff0934dd14 8e60447412869533 06c873560b7eeb9f 18e4bad61dab7d0b cbe5437bf47c7e6e 5a9bb4e941c872f2 646929fb95ebb0eb 99b20fd2aa5129e2 a4f871c217d87161 a3f870af466264e7 8b87a6dfe1514cc9 ad33e2b806d5bf0f e2731c19b0d88815 17f7a9cbbeb0b282 2ac4cdd9bba8f0fa 78549f037c88b65b 340e779645cac868 4c3a6fe8d23b2a12 281e278f38dc3fb5 942bef10908f9da9 12b31f6f54d30d6a 7d527aaf4a91e401 601274778ffdf91f 841d3332fc19cbfb 1dde940cbacdad51 f03d7e2fb5d8fc73 756f6580aab94270 701e674deccabd40 4865e1f9a69712a2 8904128e6ed7cd34 b8766a52318622e5 0862777bf35bce9a 9400c6032321a465 42fab4a7281ecb7f dbe560bde5ab9885 875a4ccb609741cc d67507ffe3dec9b8 c65bde740aa18339 c4fd9fcf5b9827d3 060ee8da73c3a45e 879481f207e7ab0f 8a8a350613936073 cdf12ee2eece366f 5f81e9c058f35d2f f04f6f0c56705df1 692a293edac70592 a4a43c98cf070e63
fTNnwBQeUoEgKgv7,ec080f65046bf66d b85c110d5a666bb3 f9a8fd569af2f1c2 96cb9902930679dd 252a1a1a6e0db417 317485ac2755dd6b 1a77ee60bad967d0 005a29474b2847aa 44d504f9d4b35186 c001a8cc068c7878 ba599bb967d842fa c838ba80a7f11952 20c479b875df53bb 45f34bdcfa757cc8 199f8eca343bf851 62c400f8498dc3ae 6b7fcb07a62c65e1 afdb37e629272eaf 8167d61d0100c96b 2c13a026f533c36a ae0aabc854b00226 702566b930af7407 7a96565f208e53d7 ee1d3ac0efeb1b15 852aee5080eec3a5 31e151e43fdcc228 d30c2eb007457e65 60357e601a8e1be7 c4206c2c66469951 b8db08bd63b95f0e 07f728347986dc27 799b4a050b341e60 0fde7f08116374f2 001b1cb30c89b5a9 1bf106648fc12745 81afd913d9c75da1 726b70879bf8091a 409234bade4d7012 7f20eb1532e5d94a 9a718939439cf777 ad4aa64fa30199e2 cebc13aa10c757d3 16b2133051d429d3 72b66a9cb28350a6 7112b4864dcdc97c c1789dadaf503c38 74edcf491a6d93f0 2423ad82365bf1c9 caf8ec049373c05e 9c15f4cdfaf9c519
40qesi1fyibGOxgc,b90a97764b368d31 090948b88e53c86b 463ee843d2e13d61 b6ff368402e7dad0 8e2cc12f984597f7 514d2303dfed1482 7480cfbbf4653317 46c2755277190c30 2fc14746fc69af9f 066f3f674fd5e250 2214984b75012b91 3fbbb0abe75505d6 dac73fc71bf695b9 d3d0bad1e755fc76 5e2989361893f552 9293e583fe4f7b05 b9442e1493eff38b 30d7ff31f85bf343 a418a3f1b04d42a6 1fe4665d04facad7 954d155282492e45 0ccedc6271094c55 9060e445cabf5af9 1ed703953ec04980 be2165e6d5da21d1 847e1354b3164d0e 10932e2dd2d55614 1527e3861506e829 3392daeb3599508f 155416e88a27413f 84cdc15e60bddff7 6ffd2f8653c2fce6 fc100b7f3aceffec 3ca90cf0412a33a3 771e5e14c6dadc70 9050c0a007229ea9 5a596119c86c01fe d8896bbf59b94262 fd02134a551e3814 f0471699a61ca6d4 51cb6bffd04ed360 f040aaf4b76953ab 70834a5df7753ec6 39345cfa57a8cef3 41983a7d67f50d60 b5fade6a6d56a6a8 582d5ff344dd10f3 be5642465bc4a38e ac8210d6318add9a 8993859cbd7c0ea6
IXx02kxYtAXMD7eJ,cf280ab8a2781ee0 1016b29306861252 4d6c7c6468c79239 4a4c52ff87e803e4 2bb245e9d023c7f8 bd847e02acee9efc 4543ea8428a68719 1dd9b2cd9d6bf126 336cc290c9b60c9b dc32ab6fd57ba3b1 b300dc0228d938c9 de7ce7b3fe6657e1 0910cf554acdce12 27c1f1465dc2bb5b 0ff1fcd44f1dbb7b 3d8e1c7d49f90558 987a0b2690ca55e4 48556dc3c2caec7d 096a718936a72a1f e6fc5776519bfedf 1470f6afa0f4fd93 c81a2febb708e5a7 0e54777bacddf829 b9c28ad16e387cf8 b60946bad17b224c 1512de16bb7a131e f3d4c895c0d49151 ecff990e06bca618 f1c933562243e726 87a868f58eb3f7f5 e9efd87c7880772b 140c55ae9d0a10e7 51a72d25bdcbbe0f e1376de5dfb9960d 4966d158f2a63941 2350edda9213fb86 881f1896449c1e76 68543f8a41497cbf 557d2622ec190e69 5f44d56a3633d0de 506e95a672a6216b 9d13bd743d081e56 f596f4d9523faa37 56f04797843cf254 5ece1488a1b23e44 892632fa59d52118 d510bdacf25961ee b876ba9ce8d53d31 9bebfb5398629018 93e4417b34a3b556
wzDddxDUNHA8AfUc,15f09a1d8bc47756 26989fca3ebdc705 24592b765b11db41 e6f3929c70510491 8985dd8ca99cd4e0 253227867179ab6a a9eeeb13f6db5683 68c26b6bdd5315cf 4ea7fd5a898359aa 90d7deddf7198718 8f770f53e66ae966 ca005e192f833038 1fa50773372d659e eb41478f36617eeb c2f2984b736db21f c81dad1f1c31956c 0c0a0b6c85384470 8c6a804ca90927fc 1f521f0b24608d3d 84c0984d8e7d06f6 887f24718071284a d2702f6e717af7d0 f5b92d1841ae5c90 e1a5ee1635670f0d aa4b9705c510a0b8 71f6f3cf35f94da5 2d0bcf4c2eab6f6b bf19a6180d3b5eb7 29b33aff303d0c39 065a12d7b7606c59 0e89d145a0640170 65eae9c7f9ac66b3 7d89c60ada0ce683 ffecb4270a7b1d77 de83a8330d8beda2 17b8b0f660ba1d44 92ad7aca8bb3c224 637d5ba1eaa33ed2 0b183b541775605b 8c87f75c81e54e3c b722eb05dfd4c12b e0f4659348db4853 864501509d0a8cdb 0b5f9be6ace4523c 1adaeeb923f53f86 b049a4607f994ea5 37d65f8d7c6d77b0 ba3c6ba0e67827d8 754c0f9ff43c87ed 43bbe2a6d360db54
UeinPqOb9GWMNeBe,6ed7932560538e31 739839cb049618a6 04ba910cf7edf34a 296ff75802476c1a a276ae3ddfc442a3 268fc159e0ddf582 326e49fbe6d71268 c4f9a0f45a4c4c55 72d885984bf25675 dfd1d57908aea2b8 b5ea3a30bbb98763 53176b7023957b7b 6e6597e8d14ced2f f0b136e4d7b80b88 e0b71e9e7a176e82 19bbc9bffe99110f 633d9a30740a7843 e02dc4baf199fe6e 9676bc4ef81549c7 b88be1e1d8bec9e5 eefe116415d94bca 45633739594e36e1 cad8ecd2cf9bdf51 727703ff53b25a17 d7d89adc235d7e31 3fe088eec06da50c a995920951765574 2de883300eaecad8 9e5de0373ec7e51e 9243d5594450679f 705ff45fccee9868 b6a5905cf334463b f1c8ab78e5666536 f10b918b76f483a1 e80e7224d1c4e359 74e485c0c6116b32 693d43ff297d8fd6 b9a8c419efe8d166 03e83b01ec02698d ed19c982850fed9e d852fd0a07ddd592 a2e400cff01b168c c521b98ec33ea02b 7bb9bf9ecbf88ecd d0d8cb2dad57a3ed 716840dc2415a183 50fe8f923e20be6c 993ca9e15e344fe3 e7c70d65edde0559 e39c7782713fc702
ZwwmSk8EAtrquNgu,8651b5a346e686a5 fe524c4cdc363819 8e7994b228660132 a930b949bfd72767 7b68295f9732f766 2810abdbb2c052ae d871e7db06883c5c 9a4ec4a22deb64ad 3ec06869bfc93ae1 1506f0fe3352fd6a 3851bc7bcb54e2b2 bc299b3c59626681 e2215d41067e4eb4 9e2bdd6121a35c7a 9fc6432ec7dd4cb9 0b7c2033006338ff c82b4962963e6b63 693423527765f419 2ec17748fc86f9a6 10bee1818a0883be 927545d0fb730a13 e1e7742444e5e147 0d62730c4bf43b6d 916fbf4523f7f4e7 1b45a8a2d2be29bc c1cc10231d622ff6 8f95ee040cbd7aaa 1e95c8c5bc24bc7b 27f5d1dcfd29ffc2 2739c8c719f0454b 071147ba01b22236 544e35b3ca117ad3 428d95e693bd0315 c2b5c2158c7cfa0f 2e6b3be3de0a7110 b521e9e6f8a589e3 40db738f6e3d8f79 1fb45c931f514f7a 12363d6b9a570e30 1d6afb6ce81a9ee4 928dbf509466ff54 55a34ef4d46588b0 5dee9376f9f645e2 4f7ffa7bcc82f869 0807fce71b060192 b4b2f1c719823568 03f67e2c7ca9967c 5794c7079a2cd3e9 8f3af7c42159f184 a821d75b5b6d7a14
IsvNbCu7xzELmkKY,d94171097323a951 4e75b22af949578f f3e8b36f3d1f64d9 5e6f973f9fc0c6f1 9cd68ce396f47953 a9e1fddd1221c793 07136e632281b3cb e767db3ecf8e7000 602caa1b22d33650 d76fb8b74fb81244 ce9172e62e8698a9 f03d02cef6307d95 ea487061cacb980d 1c184dbfe0c8d8b2 3f210789fa4d396f bd4a33a7c6d42b58 3bb7f468aefc7f9b 00321ae55ae153f5 2b234b28f65b3d72 930a749e03f50c06 4a9088f98dc008dc d79ec22326739cd4 128b42dd35e8d429 8f7d97eab96c05b9 b2c31a83cbb5e28a 657ca25f76764a12 8f0bd9efff30b911 493f7b687d5b422b 5a0650c1821616d2 1ecb98987116ace2 6c582b3621eb62c0 3cf0a09d458052f7 8338e44f249768d2 fc96caf6ee627979 9e2a6046191245d9 c7dda7c536bd62a7 a642f73726b7f84c 6305ea1744f84c15 d6702546b30f443b 949a7be0be078555 d3b86409007ec687 f70a4b6579d8a276 3890b7bcefed1e12 a7a9982eb360d34a 760b6f68f11925b8 2b75eb5cc7477ce2 6da68f9b22260451 78875dd80d23d8d5 427e3c6dc8fae505 ab5a66535b783261
MiS5dDGrU6eVhhQw,4cc5c75ec5a01f1b b6ec7f44485d8c94 bf07b80a888d8fc9 a3d820a646e93d4a 3f430542257d6923 2018e9535985bc95 8ad182f96d0a1dff eaf484da9492a150 ab7fcd6ff8ef0706 31225341608e7c36 468ad5b56e102a8b ca2069e6caa21ed5 5b78e7c18ab9fdb2 4777dce6c5f94633 ceafa93b7ca962a7 09a534fd8bff757c 1f0f960f79a8e9a6 8567e9c4a89fc97a 66b1804107caa721 c8d5788020794dc4 9b802a6c99dff28d 0ad871322c68a6bd eb982aea61d99dcb 75c2759206e828d1 65affe7218fb482e 887116dff1b1cd52 a9abcb481cafab8b 8c413a8917e32367 415945ee1d2270b0 41303d04eb198f2e c26b27f8328618cd 47fc7a4b7011f14a c90d3d3b5a4e57fc c01b1ced8ab527a3 32985b3696aa3443 414381f8dc3283a1 4c5e9435586529e0 431c67c14ee3a918 fb3f67693170d804 7f28cabb8a5f0d8a 4b1afbd4c0897f29 f49d64b2df6b3ed8 f9694360d7db7c9a 6d1905559303ffb1 78e31d5591747707 77199aeaa6685dfa 57687a003d6ccf1a ba4caa093e2d5872 f5abdc4b7ff7910a bbaee142dc06460a
nIwuWe7LKHvST7Wm,687a31fc95e88d43 8cdbfc7895f5fe90 7a731640393c1945 163870653696288c 1155dc062fe7c245 6223c030106cad3e 0b14b4d79dfefcf2 448feb3dcb0b6a04 5506af4d695c89fa 9c3a4f5bd397de2d 126c08e8837db5e2 d90a0ecd2f4e4a6d 829b41b5e7c79e61 043e0940fb0683f5 8eccbe42c13e78a2 ed19441fd0a868c2 986e3049a6b72ce7 76db9fab72b0e85e 71fb4c1e2e75ad64 20745925cc852176 06af17114d8d163d 7b3ea6d8bc8e933e eb901a79cd62bccb 0ac207ba0294dc8a 70b84dce02d2da21 b355c77a41eb60e0 c95e1f08a7de9f5e f15206e5d1387bcc fdd3d789c42999f5 504d4dfa810af44c b7486b31800f11c4 468ba66ca9b11d2a da766eaa5b580693 1d13d295030c6078 6f3d61d90b9ac7c9 5c3ee000a94c97a4 90e48df7d32b217b 2b66ec37d36a3639 3c137871b6fa0e55 52377ffbf836e362 23aa5218e8d99f39 e211a0676b9bb363 04c7b8bc7bcd7df8 5eb2e0161979e396 8d9c120f37c4ded9 521cb1483022dbe6 d8e11672a3a3b1db 3cd7d29cd29becf3 cb7d7995f9386504 011566feface410c
ocIspLkatQvwJxwv,33435c5f937dd84a a441525abdeee70f c4a7cc40a7a539cd 092293307d8fb128 47b4349191412f47 77985058a09bb757 610813e275b570ea 0986637b4e2ad9a8 8da56afc9f23a0e7 309544aadc2574bb 1aff8a77a768fcbd 219ff055064c7105 f0f43e36bf5a0f02 573ea9f814b7726b 4b7c8166732a5132 18b6c1cbc30a896f dcdaf0af2e071652 ce401d519b819d92 7cf39fd22236b359 ba327342dcc58acf 1c1e203688f6f5b6 de1ddaaff1c8a11c f83919f8b25ca690 e4d7de90607dbbe9 6106d5256490bff0 4004b42056a24589 4e502194a30e4625 1f378586c898f4dc 249aca1b7377d655 85d198fcb3e4aa95 a9c70716c6aa74c1 ae7a329dd15db69b 95473a18d12c887a 79a1a1df1fb89e2b 59beba61e110f263 9d64cc94b8a44f2b a37a0732f12a870a 97ead8fe6a800cdf 196a3f112ed82aa9 f431e57793cd0f14 05cd3df50cd2179b c4c3d8ce79202b40 0ba8c0709067908e 007d0de5d13d993d fec287eb4f8c41da 612c0265c6f7f5eb 93726815db256b9f d28be0031a33971c a278e36425c873b1 78937b3992884b2e
1IpFQ9Xhsa6Yhlva,deafe9155e7c1928 a589e30d7054b0f2 76e8116e92bf9c69 b930537592511c1e f935a96be3d2a15e 0e31a89fe4ad531c 2ef7d574c11ac2fe 1cdb18c3421ca056 14be8b67082ba371 9c40568857c2f9f1 ca9a56c135a75dff 34c11df599168b07 309a9b8fdee65b6d a214badceedeebcb d72b7326c8a1b09c 9e4627abe59a0054 830940d863ff2998 31d0f51f39d565d5 caf9c6df7a65c90b 175950cf9f381770 6f49d4c0a8e7c17a aef03e73e5df3ab4 2630023f31db57a5 d85e91f6e826fd6f 8bac60e1b5097c29 2092cadfd3872297 51c48493f153ca89 d84e43720162b422 9c1865e15cecfbe1 59583aa412d54293 b2fe5e175a17058c 1b38f58d1a57ae25 7aeee580f996ab43 fa0b584e8338cec8 0f2c2def50abe968 7f1f463f67e8e581 83403938ef0ba8a5 20e55c282d1f813e e7e756eaf1e3f932 005a5f2db35e31a7 2b47a6f9179e5dc8 69052e95ecf43347 01944e15a906a894 0e6d309e2128a9e5 cab28c08a070a946 56ba9806de4dcd7d b0a279f577a931c0 56d32c33716911fe 56d8ae006d5de51a e75a23bda1110a98
Usjmb89IcXdIUu9D,4b5556021f8a7cc0 e53a1c7abc3f3eaa 08f54510c82e5a35 c550fa4f047f1bbc 8b478ca1645f0e01 14f173d99e355cab cb90486d397e24a3 2ed5f09f4c33c48e af0428e1e5170e8e e480a39e292dc2f3 10036c6d0e39790e d7033d007d473061 4354bc56d59dc675 97489b523765566f afedda49b2c99e71 441b960d617e083f 6d606ff088079fe5 d60d387d3b08bd86 ed28f1199a2edcec e1437c4b2a712465 a9eb2ec41094e5ae db0fb536cc6d9a81 aa2ea185e8c56b3d cc4ed8fbbbe15ea2 f58643d5c12eb361 1f1485ba38cf7c67 089b5700b735ca50 a9f6d1a1a80f83da de9f1887dbff6555 b3d46692d6aeb4ac b2a26d8e10cc26df 7cc125be20aec9fe 145af25ea735f71a 3e1a2ad9038e6156 f3a0ba529203c578 4227180ff2ca330b e5ac10a2ab3c603b dbc0d480736ed803 fe13ab06c4075e1a 3a43d55a10d078da bf00101dfcc45d40 de78ee0dea1fe3ea ea938d3d154bfa05 33cf40eb164270e2 ae13be8294594077 5787c1725804761a 3d95553efac6c7a6 b0aa206eac1f78f6 fabd080ecf60a02a aa99dac64185345f
OQD4TqUanSjBWjfy,a5560af52b23f6df a91f698bc47afc1e 6e6b11a77fd85547 e24455b373943c06 653d0659414141c2 06e8f59e9c676019 5d552370ba268cbf 5cc00068a5c43a86 a171a22a2b43d035 d97e418dc642a621 ea674ea8746fc3f3 66895d353bc9c916 79cd668f332df158 575ecec580c19960 a695777bb7344227 6b36fff8b42628e9 930985b8fe92cf9f ce1659cd3f9bc07b 902b1742ce07b264 bbca7f0e0e58c342 a32a0581564e001d e1fee54fbb348697 e44a6202a60108ea 461e3af7d502e411 574fcc5a2fe6da3a 79c5841e3cd04f65 26753acc13eb2989 900b29f5a9b4bc65 a50ed7d92e0637dc 5ccc94f3a52e9443 e01ef83a3163d459 3ec15626dc9c1034 268da2c9f188e951 cb916a73e8385330 d3b5706a49ca3142 54af778c82fddf92 43e3726e8f639c7c 810d9c9d6af227f3 d6f0fd65b11cdabf e5252580ed1a1796 bdba8be022a82669 f0920d416f69c466 7d5c647013d54f69 2a502fb0ffe67f58 2681dfcd505ab37e b0b2a003e8a4236f 9df5a07b5da5bd8a 89f00261e8d8f692 f7587e5a1fd0d54b fdab9b015d84c317
KBI7jBLKqk36Q4c1,1f18f192b15c26b1 a73e1c25a831efc4 4ac024b0a17866ec 68f4d30a7421efee ba6bf659c3d8dc17 f43f6b33414e6320 0357c14d18456adf 7ae86c4a829068d2 f4801b3d8c9ea503 f1f0c4ef0f35c7e9 6e3b5b2a05403727 07022d34b1791aab 870bcbec00d732e2 6ab2a0d4d1f9af55 32d80845f37a575d 16cfadfc7db26fc6 dd9463cc06bd25ab 79ee7ea06459dbf7 41eb9d02a8e63305 ae30ad593cba901f 4a8d289d7f74ff7b cb11d09eb36b6f16 cc086c974cd9f27b 57fc5dc18b8b4e77 7636abe1a0f7886d aacd857d51492c32 fa0b584e8338cec8 850015a4a89dffa1 e7946bba200dcdfb d202e733148a4f64 7eea7d41f8706de1 0354598665319d00 1cbbc50cd07cbb2b d14febb8aca45399 4ffd88fedcbaac28 e63da2732ecc9204 3541d67903f1b996 292bee6bd6e111b5 11b5101516205d0c 1c9fa1897b59c025 00e100893c048875 6adb9c372813bc81 617232c55117bdf2 0018b686a99802f9 dbc130c19be94096 9d289cee1507db31 cfcaa37093a0a79b 177176cc220462eb 4359ea20149f4813 3bbdff6af1bc5f79
ryjRd8gKb0Z41tKq,6f5617ebbccc0ab1 c1a6a6eeebc32994 3e2bedd1e49637a0 6506a90b362fe8c7 5b0c0ac9e5971332 d3d8e0f1482d06bc b7ad683f686ad37f 9a3b62d7106398f7 6edb39eeb73a8885 d9d2d340a96eb018 206ba4462bed1d53 4503745e1b9a8d41 7933d9929965ce15 c61b63477a66831e 5a3ffbd853a45ec1 653de14df9280878 34ddc84c1f0c7cb2 82f8325669b69042 a477b9b01bd7105b 4ebcd7aeac9762f9 d4bfee67706275c2 90b68fccb2dc75c8 3b69140db940d332 86dfa29d87eddfe7 129e7e8b7c54ea26 14cea54a738d43e1 dfcc1b6cdb80cbae 11e53bdaf7ba474f a00f3e1856424e52 beaa0a2134a209de 5ac5ee7a146dc11f 889e5c73f2a4ed53 36a320fe35354fcf 9cf80cc9da89561d 48fc3c04248cc52e 86ae31db21dcb641 4b429c0b80a8bd01 4991e4b0990b3dae 6578b499e6574491 9de7aca62619e192 4c8ec121979857b3 f245934267ca4a08 c23235915e94ba48 5ae959dc93c2fb3d 2fd5adcdc5797cdf b751e786fb81a1fb 4bd5e2afdb2a0dfe fdff5f8085b28968 098084340acde54d 92c8702c6411818c
P1LFoCxc0yQeIYce,72fdf314d7cebc69 6512aa9be3b28354 4e2b78f262426df5 f1d9df33abf65b63 343504573613e792 135821fa7f786e69 cdf3bbbcd983ed69 c63ea9d98ba5e3f5 7e2e2d06fc19d87e 646d3c8617e97f60 dd729b870b6bc0a3 a6c368d91f1f116a 9a5c613fb8176d58 6c30426d79b20e21 38fcbdaaca2465d3 ebeada1e760973dc b4d82005ebb01188 e3cb0655ab567d48 62566ebfd09879e7 1c351bffbe4cc844 0ca8a6c1f1c073bb 07da98758d71e7e6 b23fb40db9662a07 c2b73a69dfdb8251 f74f4d29705a8772 3f40be54afe20a7f e786b2b797db99c0 2ae362db196fba7c 67c10832882e4985 bea8a3c7cbf19e55 bf738315d9ae9630 3a9b4bd9b6e27bcf f167de6af67428b7 907dd9c9b79c6b4d 4866f826e7681091 2368beeff58e0efc 238abf3ea0a41d0b 386d7b2ac0141dbf 5cfb78ffd9f811ca 0fdc84a9a72b9927 3939b73acce89e78 01d2bea0f68e40ee 4eb7f1898c1693dc fd6d168025c4303c 4e1a5409f0bc9174 bd03856225abfe89 ad36c54053e83ffd 1a983b1beff1bf63 1fe0c124e93b4574 1db6ee12a127b5aa
whbHpuPn3iOjLbEF,24323dc9b07c319c 975abc8f05999266 9f19797daf30344e 9f80c757115f3814 21ed879302862d0a 1830d1c2435d3608 b40da2bc3a7d0611 ef09a5c8298e3364 d3115c1936721ce1 0924f08c05d892e9 a89c66bad4652c6d 373aaba046f8da1b 980a900a574ea978 1c12925aa0b4495e 787626f75df1556e f145653736082312 5ce7a1dd0bdc58ad 473d503c7f95daab 0c07dcb8fef3e9ce 091d3ba519cae4c4 ca081feae51559c0 ace36f7a35ac4827 85e41c8c97c42bbf 8d61a8c0561d7c9e 97a7282bbb31e4ac ce883217aa1c1e19 fd73d0e116d1fca1 4c1b79bb3a06d279 ae42ad26b63e5115 fe25a94baa53da71 feaa8ca5815f024a 5d7cc08170a09245 041e84c8a46363e9 775a5536affd91e9 c3e38c140e7d323c d97e6731575fcb3d af16015ad4359aba c7e8558035a0d377 a3bfdcb5cacc723d 85c70d391c53b1ba bcb5b0ba1956b342 d160864e1859c9c7 22d0e178d78786a1 21ef166e7a16665f b20a39264804d1ba 9b2b62abba99438e 35edb6893fde7fcb 78c812fe504344d1 106dc740c031a6cd b26d9d9d3bde0a0c
